config_name,path_to_csv,DAC_range,baud,LED_wavelength,LED_wavelength_color,led_docs_max_output_mW_200core,link_to_led_docs,fiber_core_diam_um,fiber_numerical_aperture,fiber_len_mm,verbose,ramp,ramp_time,a,b,c,x,y
UCSC Opto System B Nico 455nm 0p2A V1,20221031T101406-ucsc-opto-system-b-nico-455nm-0p2a-v1.csv,4095,115200,455,#0061FF,5.4,https://www.thorlabs.com/drawings/659a15bdcd5d054e-E71963C6-F3AA-557E-D55EAEA83353DB12/M455F3-SpecSheet.pdf,200,0.22,20,False,False,0,1.3102100492177888,-0.08692738139431941,-0.035111701003399005,"[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]","[0.00028804666400000003, 0.00028931683, 0.000288234446, 0.0018499833899999999, 0.013472568800000001, 0.025891846200000002, 0.040210165, 0.053347150200000006, 0.0662837338, 0.080460879, 0.0936455326, 0.10389275799999999, 0.113448259, 0.126201616, 0.138965726, 0.152693363, 0.166418744, 0.17861918599999999, 0.19229015700000002, 0.20606566999999998, 0.218412257, 0.231550017, 0.24509307700000002, 0.257488922, 0.270951219, 0.285610295, 0.29739487200000003, 0.310544594, 0.32431804, 0.33648317899999997, 0.34885539200000004, 0.361974759, 0.374248513, 0.387055363, 0.40073142700000003, 0.413177593, 0.42503746200000003, 0.438886666, 0.451230182, 0.46311583700000003, 0.47620001700000003, 0.48907758900000003, 0.500771333, 0.513766718, 0.5266920199999999, 0.538162654, 0.550573808, 0.563440495, 0.574951526, 0.587513321, 0.6004709279999999, 0.6116835279999999, 0.623898406, 0.636761251, 0.648616697, 0.6602455979999999, 0.6734280029999999, 0.685230538, 0.6971094409999999, 0.709877, 0.721878023, 0.7329476070000001, 0.74654998, 0.75878459, 0.770016457, 0.782332732, 0.79472526, 0.805344258, 0.817817461, 0.830035482, 0.840377703, 0.8523291909999999, 0.86436409, 0.875481172, 0.8873262559999999, 0.900538056, 0.9111373220000001, 0.922347768, 0.934623647, 0.9454461980000001, 0.9566558869999999, 0.968937005, 0.9797404049999999, 0.99095644, 1.00305188, 1.01501087, 1.02525658, 1.03870709, 1.04995084, 1.0611861900000001, 1.0734023499999998, 1.08451361, 1.0959206799999999, 1.10760704, 1.1195309900000001, 1.13016018, 1.14248821, 1.1540740999999999, 1.1649987400000001, 1.17601117, 1.18032075]"
