"Neuron_ID","Condition","Firing_Rate","Trial"
12,"pre",7.9,9
13,"pre",8,9
14,"pre",8.2,9
15,"pre",10.8,9
16,"pre",8.1,9
17,"pre",8.1,9
1,"stim",1.8,9
2,"stim",0,9
3,"stim",0,9
4,"stim",0.3,9
5,"stim",0.1,9
6,"stim",43.6,9
7,"stim",34,9
8,"stim",0,9
9,"stim",10.6,9
10,"stim",0.1,9
11,"stim",4,9
12,"stim",0,9
13,"stim",0,9
14,"stim",0.1,9
15,"stim",8.9,9
16,"stim",1,9
17,"stim",8.4,9
1,"post",7.5,9
2,"post",0.1,9
3,"post",0,9
4,"post",0.2,9
5,"post",0.1,9
6,"post",42.4,9
7,"post",33.4,9
8,"post",6.7,9
9,"post",11.6,9
10,"post",0.3,9
11,"post",4.9,9
12,"post",6.7,9
13,"post",6.7,9
14,"post",6.7,9
15,"post",11.3,9
16,"post",6.9,9
17,"post",7.2,9
