"Neuron_ID","Condition","Firing_Rate","Trial"
1,"pre",29.459489475597,1
2,"pre",20.6648438453674,1
3,"pre",58.1612979343959,1
4,"pre",17.7308226133648,1
5,"pre",NA,1
6,"pre",19.5362778576938,1
7,"pre",55.7245009286063,1
8,"pre",29.0863552093506,1
9,"pre",16.9274046156142,1
10,"pre",NA,1
11,"pre",26.710124774855,1
12,"pre",19.7950667234567,1
13,"pre",38.2842852274577,1
14,"pre",11.970666885376,1
15,"pre",NA,1
16,"pre",35.221753720884,1
17,"pre",20.4219226837158,1
18,"pre",NA,1
19,"pre",NA,1
20,"pre",NA,1
21,"pre",20.4226835762582,1
22,"pre",24.2801388443493,1
23,"pre",24.6687246958415,1
24,"pre",25.6654272079468,1
25,"pre",54.217794418335,1
26,"pre",14.1072330474854,1
27,"pre",20.9234867653289,1
28,"pre",NA,1
29,"pre",14.993889944894,1
30,"pre",19.2690413323316,1
31,"pre",24.6473982069227,1
32,"pre",16.5243661717365,1
33,"pre",26.0086285517766,1
34,"pre",20.282299561934,1
35,"pre",20.7755279404776,1
36,"pre",23.4703993797302,1
37,"pre",NA,1
38,"pre",26.7274382664607,1
39,"pre",13.574928689003,1
40,"pre",15.3488434223419,1
41,"pre",14.2316110134125,1
42,"pre",28.5126389342469,1
43,"pre",23.0187218707541,1
44,"pre",17.0396570205688,1
45,"pre",14.6524793017994,1
46,"pre",NA,1
47,"pre",29.2374405860901,1
48,"pre",30.1659746170044,1
49,"pre",25.0354510669051,1
50,"pre",14.7437143325806,1
51,"pre",32.7750689729731,1
52,"pre",33.1125609079997,1
53,"pre",24.4139581407819,1
54,"pre",23.9891962051392,1
55,"pre",27.2637119293213,1
1,"stim",20.5986719651656,1
2,"stim",18.5793106215341,1
3,"stim",NA,1
4,"stim",14.9854826927185,1
5,"stim",NA,1
6,"stim",20.4168574651082,1
7,"stim",57.3247590746198,1
8,"stim",NA,1
9,"stim",18.6542390655069,1
10,"stim",NA,1
11,"stim",22.9605927816251,1
12,"stim",16.6059430326734,1
13,"stim",40.6307363510132,1
14,"stim",12.512921333313,1
15,"stim",NA,1
16,"stim",31.704923248291,1
17,"stim",20.7360174655914,1
