"Neuron_ID","Condition","Firing_Rate","Trial"
1,"pre",18.380112002215,1
2,"pre",12.3519520759583,1
3,"pre",15.2457188288371,1
4,"pre",16.3929558913865,1
5,"pre",21.2950570620023,1
6,"pre",19.993625332759,1
7,"pre",15.2186806175146,1
8,"pre",13.1365009738553,1
9,"pre",11.6796387235324,1
1,"stim",18.2303481485652,1
2,"stim",13.4987182617188,1
3,"stim",13.8673419952393,1
4,"stim",16.4643511860459,1
5,"stim",17.6498851776123,1
6,"stim",19.2596569061279,1
7,"stim",14.9257368657781,1
8,"stim",12.9911003112793,1
9,"stim",11.856914650904,1
1,"post",19.8624799079916,1
2,"post",12.7289159885351,1
3,"post",16.0335501392829,1
4,"post",18.0382189884965,1
5,"post",21.646834585238,1
6,"post",19.5485262111682,1
7,"post",15.2810403419774,1
8,"post",13.3347081620921,1
9,"post",12.2470590245506,1
1,"pre",18.3581267285209,10
2,"pre",12.2992095947266,10
3,"pre",14.8673052787781,10
4,"pre",16.0462171562716,10
5,"pre",21.3747869067722,10
6,"pre",19.9931880235672,10
7,"pre",15.2061910321636,10
8,"pre",13.0104720363878,10
9,"pre",11.6754072772132,10
1,"stim",18.3423348438172,10
2,"stim",13.1065465927124,10
3,"stim",17.2047743797302,10
4,"stim",16.645118936043,10
5,"stim",NA,10
6,"stim",NA,10
7,"stim",14.9846958432879,10
8,"stim",NA,10
9,"stim",11.5387564742047,10
1,"post",19.8545929727474,10
2,"post",12.7188746466565,10
3,"post",15.9766492776468,10
4,"post",18.0116346172233,10
5,"post",21.643074866598,10
6,"post",19.5467830189747,10
7,"post",15.279587332137,10
8,"post",13.3401778172349,10
9,"post",12.2455904420765,10
1,"pre",18.4113455764295,2
2,"pre",12.3519520759583,2
3,"pre",15.4043861797878,2
4,"pre",16.3225304609464,2
5,"pre",21.2909935339173,2
6,"pre",19.9616619366318,2
7,"pre",15.2600979139639,2
8,"pre",13.0761202383732,2
9,"pre",11.6568151376186,2
1,"stim",18.2880280639517,2
2,"stim",13.6213541030884,2
3,"stim",13.5822162628174,2
4,"stim",16.5540334910154,2
5,"stim",23.9536272684733,2
6,"stim",19.0373249053955,2
7,"stim",14.907564423301,2
8,"stim",11.8780405521393,2
9,"stim",11.819525458596,2
1,"post",19.8569514279348,2
2,"post",12.7381612232753,2
3,"post",16.0245835114928,2
4,"post",18.0354232267477,2
5,"post",21.6417021556927,2
6,"post",19.5498148450915,2
7,"post",15.2804749707569,2
8,"post",13.3401778172349,2
9,"post",12.2471896707662,2
1,"pre",18.386611567906,3
2,"pre",12.3519520759583,3
3,"pre",15.1766149401665,3
4,"pre",16.2475642825984,3
5,"pre",21.3747869067722,3
6,"pre",19.9931880235672,3
7,"pre",15.2446740432219,3
8,"pre",13.0104720363878,3
9,"pre",11.6035191070202,3
1,"stim",18.3205350936318,3
2,"stim",13.3049583435059,3
3,"stim",15.2235832214355,3
4,"stim",16.5778712173561,3
5,"stim",22.3673496246338,3
6,"stim",15.4982061386108,3
7,"stim",14.8981444589023,3
8,"stim",14.600087483724,3
9,"stim",11.7885910953794,3
1,"post",19.8561657980742,3
2,"post",12.7261435985565,3
3,"post",16.0335166002295,3
4,"post",18.0339483216492,3
5,"post",21.6427003708596,3
6,"post",19.5488763886129,3
7,"post",15.2810563388924,3
8,"post",13.3382414806573,3
9,"post",12.2456833465253,3
1,"pre",18.3581267285209,4
2,"pre",12.9237558364868,4
3,"pre",15.2457188288371,4
4,"pre",16.201914386426,4
5,"pre",21.3747869067722,4
6,"pre",19.9931880235672,4
7,"pre",15.2446740432219,4
8,"pre",13.0902008692424,4
9,"pre",11.6035191070202,4
1,"stim",18.3338542618503,4
2,"stim",12.4207397460937,4
3,"stim",13.7573827107747,4
4,"stim",16.6318147338133,4
5,"stim",22.3673496246338,4
6,"stim",15.4982061386108,4
7,"stim",14.9329515905941,4
8,"stim",14.3205935160319,4
9,"stim",11.8081136219938,4
1,"post",19.855997301776,4
2,"post",12.7503819995456,4
3,"post",16.0427949022364,4
4,"post",18.0276851424386,4
5,"post",21.6427003708596,4
6,"post",19.5488763886129,4
7,"post",15.2798832900881,4
8,"post",13.3359411515945,4
9,"post",12.2488860891351,4
1,"pre",18.3565132950628,5
2,"pre",NA,5
3,"pre",15.2105201880137,5
4,"pre",16.1709480687192,5
5,"pre",21.375578066882,5
6,"pre",19.9926678573384,5
7,"pre",15.2535301076955,5
8,"pre",13.0307413646153,5
9,"pre",11.6796387235324,5
1,"stim",18.336853415467,5
2,"stim",12.7750860850016,5
3,"stim",NA,5
4,"stim",16.6245112843361,5
5,"stim",NA,5
6,"stim",NA,5
7,"stim",14.9100801204813,5
8,"stim",12.6393508911133,5
9,"stim",11.8032680238996,5
1,"post",19.8554906375744,5
2,"post",12.7381612232753,5
3,"post",16.0108199706976,5
4,"post",18.0256170341039,5
5,"post",21.6424936645728,5
6,"post",19.5477221583877,5
7,"post",15.2804749707569,5
8,"post",13.3393054905142,5
9,"post",12.2449471251096,5
1,"pre",18.3581267285209,6
2,"pre",12.3519520759583,6
3,"pre",15.3482454006489,6
4,"pre",16.112424307496,6
5,"pre",21.2950570620023,6
6,"pre",19.993625332759,6
7,"pre",15.2446740432219,6
8,"pre",13.1120072584886,6
9,"pre",11.6754072772132,6
1,"stim",18.327193445864,6
2,"stim",13.4987182617188,6
3,"stim",NA,6
4,"stim",16.6075443951589,6
5,"stim",NA,6
6,"stim",NA,6
7,"stim",14.988556929997,6
8,"stim",NA,6
9,"stim",11.6874431034304,6
1,"post",19.8553446018413,6
2,"post",12.7289159885351,6
3,"post",16.0072195053101,6
4,"post",18.0234626296178,6
5,"post",21.644776423854,6
6,"post",19.5483774628133,6
7,"post",15.2795862593581,6
8,"post",13.3354720425618,6
9,"post",12.2438982588256,6
1,"pre",18.3581267285209,7
2,"pre",12.7750860850016,7
3,"pre",14.99766280916,7
4,"pre",16.1658563362925,7
5,"pre",21.2398271849661,7
6,"pre",19.9825045990221,7
7,"pre",15.2186806175146,7
8,"pre",13.1319572031498,7
9,"pre",11.6910305437834,7
1,"stim",18.3434385106183,7
2,"stim",NA,7
3,"stim",18.5386581420898,7
4,"stim",16.464028917642,7
5,"stim",NA,7
6,"stim",NA,7
7,"stim",14.9567812624432,7
8,"stim",13.9049396514893,7
9,"stim",11.8508173927428,7
1,"post",19.8556217897716,7
2,"post",12.7381612232753,7
3,"post",16.0335166002295,7
4,"post",18.0218790088168,7
5,"post",21.646834585238,7
6,"post",19.5485262111682,7
7,"post",15.2798832900881,7
8,"post",13.3341268863639,7
9,"post",12.2440373194684,7
1,"pre",18.3566660838844,8
