"Neuron_ID","Condition","Firing_Rate","Trial"
20,"pre",1.1,3
21,"pre",0.8,3
22,"pre",7.9,3
23,"pre",2.8,3
24,"pre",0.6,3
25,"pre",1.7,3
26,"pre",2.9,3
27,"pre",4.5,3
28,"pre",8.6,3
29,"pre",9.4,3
30,"pre",2.8,3
31,"pre",2.3,3
32,"pre",1.5,3
1,"stim",1.3,3
2,"stim",0.5,3
3,"stim",0.9,3
4,"stim",0,3
5,"stim",0,3
6,"stim",0.3,3
7,"stim",1.6,3
8,"stim",0,3
9,"stim",0,3
10,"stim",2,3
11,"stim",0,3
12,"stim",0.1,3
13,"stim",8,3
14,"stim",0,3
15,"stim",0,3
16,"stim",0.3,3
17,"stim",1.1,3
18,"stim",0.3,3
19,"stim",0,3
20,"stim",0,3
21,"stim",0,3
22,"stim",0,3
23,"stim",0,3
24,"stim",0.2,3
25,"stim",0.4,3
26,"stim",0,3
27,"stim",0.3,3
28,"stim",9.7,3
29,"stim",3.5,3
30,"stim",0.1,3
31,"stim",0,3
32,"stim",0.3,3
1,"post",0.9,3
2,"post",0.6,3
3,"post",2.2,3
4,"post",1.2,3
5,"post",0,3
6,"post",0.2,3
7,"post",3,3
8,"post",0.9,3
9,"post",3.2,3
10,"post",3,3
11,"post",0,3
12,"post",12.7,3
13,"post",9.3,3
14,"post",0,3
15,"post",0,3
16,"post",0.8,3
17,"post",1,3
18,"post",6.2,3
19,"post",2,3
20,"post",1.4,3
21,"post",0.1,3
22,"post",8.9,3
23,"post",4.3,3
24,"post",0.8,3
25,"post",2.3,3
26,"post",4.4,3
27,"post",5.7,3
28,"post",8.2,3
29,"post",11,3
30,"post",4.2,3
31,"post",4.3,3
32,"post",1.9,3
1,"pre",0.6,4
2,"pre",3.8,4
3,"pre",2.6,4
4,"pre",2.9,4
5,"pre",10.5,4
6,"pre",0.1,4
7,"pre",8.5,4
8,"pre",1.4,4
9,"pre",0.3,4
10,"pre",1.3,4
11,"pre",7.1,4
12,"pre",0.3,4
13,"pre",3,4
14,"pre",14.4,4
15,"pre",0,4
16,"pre",2.1,4
17,"pre",1.5,4
18,"pre",0.1,4
19,"pre",0.7,4
20,"pre",2.2,4
21,"pre",0.7,4
22,"pre",2.2,4
23,"pre",8,4
24,"pre",1.2,4
25,"pre",4.3,4
26,"pre",9.1,4
1,"stim",0.2,4
2,"stim",0.4,4
3,"stim",0.8,4
4,"stim",0.3,4
5,"stim",7.7,4
6,"stim",0,4
7,"stim",6.7,4
8,"stim",0.4,4
9,"stim",0.2,4
10,"stim",0.7,4
11,"stim",6.7,4
12,"stim",0,4
13,"stim",1.6,4
14,"stim",2.8,4
15,"stim",0,4
16,"stim",3.6,4
17,"stim",0.4,4
18,"stim",0,4
19,"stim",0,4
20,"stim",1.4,4
21,"stim",0,4
22,"stim",0.3,4
23,"stim",2.4,4
24,"stim",0.5,4
25,"stim",0.1,4
26,"stim",3.8,4
1,"post",0.1,4
2,"post",0.9,4
3,"post",3.6,4
4,"post",0.9,4
5,"post",11,4
6,"post",0.3,4
7,"post",9.3,4
8,"post",1.9,4
9,"post",0.3,4
10,"post",1.1,4
11,"post",10.7,4
12,"post",0.3,4
13,"post",4.2,4
14,"post",18.6,4
15,"post",0,4
16,"post",4.9,4
17,"post",1.9,4
18,"post",0.4,4
19,"post",1.4,4
20,"post",3,4
21,"post",1.4,4
22,"post",4.2,4
23,"post",8,4
24,"post",0.9,4
25,"post",4.9,4
26,"post",10.6,4
1,"pre",0.7,5
2,"pre",2.9,5
3,"pre",5.2,5
4,"pre",1.2,5
5,"pre",6.3,5
6,"pre",0.5,5
7,"pre",9.8,5
8,"pre",2.8,5
9,"pre",0.2,5
10,"pre",0.6,5
11,"pre",14.5,5
12,"pre",0.4,5
13,"pre",4.9,5
14,"pre",19.2,5
15,"pre",0,5
16,"pre",7.1,5
17,"pre",2.7,5
18,"pre",0.4,5
19,"pre",1.2,5
20,"pre",4.4,5
21,"pre",1.3,5
22,"pre",3.7,5
23,"pre",8.2,5
24,"pre",0.2,5
25,"pre",7.2,5
26,"pre",12.5,5
1,"stim",0.1,5
2,"stim",0.1,5
3,"stim",1,5
4,"stim",0.3,5
5,"stim",3.5,5
6,"stim",0,5
7,"stim",8.6,5
8,"stim",0.8,5
9,"stim",0.7,5
10,"stim",0.4,5
11,"stim",13,5
12,"stim",0,5
13,"stim",3,5
14,"stim",8.8,5
15,"stim",0.1,5
16,"stim",5.1,5
17,"stim",0.7,5
18,"stim",0,5
