"Neuron_ID","Condition","Firing_Rate","Trial"
1,"pre",18.9608624394735,1
2,"pre",22.9692506790161,1
3,"pre",26.5557197487873,1
4,"pre",13.627947807312,1
5,"pre",15.8550020351745,1
6,"pre",34.3253936767578,1
7,"pre",28.3141689300537,1
8,"pre",24.0250930786133,1
9,"pre",NA,1
10,"pre",NA,1
11,"pre",27.5565916492093,1
12,"pre",NA,1
13,"pre",14.6168687845531,1
14,"pre",13.8400705337524,1
15,"pre",48.2857936620712,1
16,"pre",32.3487075458873,1
17,"pre",17.9852396329244,1
18,"pre",45.5915985107422,1
19,"pre",21.206513150533,1
20,"pre",45.7412976764497,1
21,"pre",16.4849590725369,1
22,"pre",17.0648746490479,1
23,"pre",24.0327122652972,1
24,"pre",15.4615345001221,1
25,"pre",17.224889755249,1
26,"pre",17.2370773042951,1
27,"pre",NA,1
28,"pre",14.1111249923706,1
29,"pre",13.4283171335856,1
30,"pre",NA,1
1,"stim",17.5989692033227,1
2,"stim",23.0908460617065,1
3,"stim",28.2853240002407,1
4,"stim",14.7056090712547,1
5,"stim",15.5127602367866,1
6,"stim",36.5891613207365,1
7,"stim",27.8069479780377,1
8,"stim",19.1935191869736,1
9,"stim",44.8336485624313,1
10,"stim",24.0459699630737,1
11,"stim",28.447307362276,1
12,"stim",27.1995117664337,1
13,"stim",14.7418653004849,1
14,"stim",15.4746885299683,1
15,"stim",49.0492022767359,1
16,"stim",37.894114721389,1
17,"stim",16.3486104692732,1
18,"stim",41.1444358825684,1
19,"stim",27.0883414528587,1
20,"stim",40.4595827622847,1
21,"stim",17.0495553016663,1
22,"stim",NA,1
23,"stim",23.3623524606228,1
24,"stim",NA,1
25,"stim",20.1030464172363,1
26,"stim",22.9230950872103,1
27,"stim",16.3939011096954,1
28,"stim",21.6910045623779,1
29,"stim",14.3383401756078,1
30,"stim",47.6999968528748,1
1,"post",19.1166547944274,1
2,"post",18.5784149169922,1
3,"post",13.4621458053589,1
4,"post",13.2475517684338,1
5,"post",14.6446496371565,1
6,"post",34.5785306930542,1
7,"post",19.6404372128573,1
8,"post",18.6093120574951,1
9,"post",NA,1
10,"post",17.288969039917,1
11,"post",26.8322997526689,1
12,"post",NA,1
13,"post",14.8933483544043,1
14,"post",12.3686694145203,1
15,"post",46.0378038056043,1
16,"post",33.9965245723724,1
17,"post",18.1084600571663,1
18,"post",43.2904707101675,1
19,"post",20.5079904828753,1
20,"post",45.9620495637258,1
21,"post",16.9562900543213,1
22,"post",16.8465414047241,1
23,"post",27.4811411963569,1
24,"post",17.0948198318481,1
25,"post",18.1566705703735,1
26,"post",19.0639022986094,1
27,"post",NA,1
28,"post",16.4157917499542,1
29,"post",14.1719721419902,1
30,"post",50.7900695800781,1
1,"pre",19.7221193680396,2
2,"pre",NA,2
3,"pre",13.3680109977722,2
4,"pre",13.33639603665,2
5,"pre",17.2637747192383,2
6,"pre",28.7011585235596,2
7,"pre",19.5956614812215,2
8,"pre",18.7246286869049,2
9,"pre",NA,2
10,"pre",17.7329149246216,2
11,"pre",26.8259285518101,2
12,"pre",NA,2
13,"pre",14.9546940326691,2
14,"pre",12.0500119924545,2
15,"pre",43.7150445417924,2
16,"pre",35.7591793060303,2
17,"pre",18.5546700378944,2
18,"pre",44.77159465443,2
19,"pre",21.7871474160088,2
20,"pre",46.5274290787546,2
21,"pre",16.2456997235616,2
22,"pre",15.1757168769836,2
23,"pre",27.8019959131877,2
24,"pre",16.1290493011475,2
25,"pre",15.976448059082,2
26,"pre",19.3663844546756,2
27,"pre",NA,2
28,"pre",14.2525765895844,2
29,"pre",13.8857884407043,2
30,"pre",NA,2
1,"stim",17.6574004332225,2
2,"stim",22.8603445688883,2
3,"stim",26.9599234437289,2
4,"stim",14.0037671789831,2
5,"stim",15.4735840325503,2
6,"stim",34.7122524579366,2
7,"stim",25.6644075540396,2
8,"stim",18.3687448120117,2
9,"stim",47.2746264139811,2
10,"stim",16.4070825576782,2
11,"stim",27.3571793971918,2
12,"stim",25.577534781562,2
13,"stim",14.4651957262913,2
14,"stim",14.2855207920074,2
15,"stim",44.4915005557508,2
16,"stim",36.373060475225,2
17,"stim",16.9701092761496,2
18,"stim",39.7755935033162,2
19,"stim",26.5786356789725,2
20,"stim",45.1648615731133,2
21,"stim",17.7062883377075,2
22,"stim",17.0736236572266,2
23,"stim",27.2159476834674,2
24,"stim",17.3063070774078,2
25,"stim",18.0354437828064,2
26,"stim",19.6539778810866,2
27,"stim",16.0042346318563,2
28,"stim",20.4325706958771,2
29,"stim",14.7078469061082,2
30,"stim",47.3261521079324,2
1,"post",18.6557789592,2
2,"post",19.6130266189575,2
3,"post",16.6153182983398,2
4,"post",12.9984939630749,2
5,"post",15.2618255895727,2
6,"post",35.2589547293527,2
7,"post",19.3295206228892,2
8,"post",16.6841882705688,2
9,"post",NA,2
10,"post",17.2352828979492,2
11,"post",28.1906495480924,2
12,"post",NA,2
13,"post",14.9556452433268,2
14,"post",11.8750953674316,2
15,"post",41.9917193326083,2
16,"post",33.8247607549032,2
17,"post",18.604205431257,2
18,"post",43.0189870198568,2
19,"post",21.4169707298279,2
20,"post",46.1518911966463,2
21,"post",16.3871949513753,2
22,"post",15.6329822540283,2
23,"post",28.3700127071804,2
24,"post",16.2536592483521,2
25,"post",27.5101909637451,2
26,"post",20.0052111489432,2
27,"post",15.8208436965942,2
28,"post",16.1163543701172,2
29,"post",14.1487049148196,2
30,"post",48.6454029083252,2
1,"pre",18.425129388508,3
2,"pre",15.9367380142212,3
3,"pre",NA,3
4,"pre",13.6349884334363,3
5,"pre",14.5244666841295,3
6,"pre",34.1810832023621,3
7,"pre",20.956385506524,3
8,"pre",17.6347275461469,3
9,"pre",NA,3
10,"pre",NA,3
11,"pre",28.2668938813386,3
12,"pre",NA,3
13,"pre",14.4251531785534,3
14,"pre",15.8002859751383,3
15,"pre",40.191583612463,3
16,"pre",34.3398767198835,3
17,"pre",20.3503184000651,3
18,"pre",40.8642290115356,3
19,"pre",21.6726981571742,3
20,"pre",45.7682236959768,3
21,"pre",15.6507656097412,3
22,"pre",16.5158166885376,3
23,"pre",26.7907223701477,3
24,"pre",16.0526599884033,3
25,"pre",15.7402591705322,3
26,"pre",19.5591024315876,3
27,"pre",NA,3
