"Neuron_ID","Condition","Firing_Rate","Trial"
5,"post",5.1,3
6,"post",1.7,3
7,"post",1,3
8,"post",1,3
9,"post",0.1,3
10,"post",0,3
11,"post",2.1,3
12,"post",0,3
13,"post",4.8,3
14,"post",1.4,3
15,"post",9.7,3
16,"post",1.1,3
17,"post",2.3,3
18,"post",1.4,3
19,"post",2.5,3
20,"post",5,3
21,"post",0.2,3
22,"post",0.2,3
23,"post",0.3,3
24,"post",0.3,3
25,"post",0.1,3
26,"post",5,3
27,"post",0,3
28,"post",0.9,3
29,"post",4.1,3
30,"post",0,3
