"Neuron_ID","Condition","Firing_Rate","Trial"
17,"stim",5.1,3
18,"stim",0.8,3
19,"stim",0,3
20,"stim",1.7,3
21,"stim",0.8,3
22,"stim",2.5,3
23,"stim",0.6,3
1,"post",0,3
2,"post",0.7,3
3,"post",0,3
4,"post",0,3
5,"post",0.1,3
6,"post",0.2,3
7,"post",0.2,3
8,"post",0.1,3
9,"post",1.5,3
10,"post",0,3
11,"post",0,3
12,"post",1.2,3
13,"post",0.1,3
14,"post",4.1,3
15,"post",0,3
16,"post",4,3
17,"post",1.8,3
18,"post",0.5,3
19,"post",1.2,3
20,"post",14.4,3
21,"post",0.7,3
22,"post",3.4,3
23,"post",0.3,3
1,"pre",0.1,4
2,"pre",0.2,4
3,"pre",0,4
4,"pre",0,4
5,"pre",0,4
6,"pre",0,4
7,"pre",0.2,4
8,"pre",0,4
9,"pre",1.9,4
10,"pre",0,4
11,"pre",0,4
12,"pre",1.7,4
13,"pre",0,4
14,"pre",3.7,4
15,"pre",0,4
16,"pre",2.8,4
17,"pre",0.4,4
18,"pre",0.9,4
19,"pre",1.3,4
20,"pre",13.3,4
21,"pre",1.8,4
22,"pre",3.8,4
23,"pre",0.4,4
1,"stim",0,4
2,"stim",0,4
3,"stim",0.1,4
4,"stim",0,4
5,"stim",0.1,4
6,"stim",0,4
7,"stim",0.3,4
8,"stim",0,4
9,"stim",1,4
10,"stim",0,4
11,"stim",0.1,4
12,"stim",0.4,4
13,"stim",0,4
14,"stim",5.8,4
15,"stim",0,4
16,"stim",2.6,4
17,"stim",0.2,4
18,"stim",0.4,4
19,"stim",0,4
20,"stim",1.6,4
21,"stim",1.5,4
22,"stim",2.3,4
23,"stim",0.1,4
1,"post",0.1,4
2,"post",0.3,4
3,"post",0,4
4,"post",0,4
5,"post",0,4
6,"post",1.7,4
7,"post",0.2,4
8,"post",0.2,4
9,"post",2.7,4
10,"post",0,4
11,"post",0,4
12,"post",1.1,4
13,"post",0,4
14,"post",5.2,4
15,"post",0,4
16,"post",3.8,4
17,"post",0,4
18,"post",0.1,4
19,"post",1.8,4
20,"post",15,4
21,"post",1.5,4
22,"post",4.7,4
23,"post",0,4
1,"pre",0,5
2,"pre",0.9,5
3,"pre",0,5
4,"pre",0.1,5
5,"pre",0.1,5
6,"pre",0,5
7,"pre",0,5
8,"pre",0.3,5
9,"pre",1.6,5
10,"pre",0,5
11,"pre",0.2,5
12,"pre",1.8,5
13,"pre",0,5
14,"pre",5.7,5
15,"pre",0,5
16,"pre",3.8,5
17,"pre",0.3,5
18,"pre",0,5
19,"pre",1.7,5
20,"pre",13.5,5
21,"pre",1,5
22,"pre",2.7,5
23,"pre",1,5
1,"stim",0,5
2,"stim",0.2,5
3,"stim",0,5
4,"stim",0,5
5,"stim",0.2,5
6,"stim",0.1,5
7,"stim",0.4,5
8,"stim",0.8,5
9,"stim",3.2,5
10,"stim",0,5
11,"stim",0,5
12,"stim",0.2,5
13,"stim",0.1,5
14,"stim",4.3,5
15,"stim",0,5
16,"stim",2.2,5
17,"stim",0.3,5
18,"stim",0.1,5
19,"stim",0,5
20,"stim",1.6,5
21,"stim",0.8,5
22,"stim",3.2,5
23,"stim",0.5,5
1,"post",0.1,5
2,"post",0.9,5
3,"post",0,5
4,"post",0,5
5,"post",0.2,5
6,"post",0,5
7,"post",0.2,5
8,"post",5.4,5
9,"post",1.9,5
10,"post",0,5
11,"post",0,5
12,"post",1.4,5
13,"post",0,5
14,"post",6.1,5
15,"post",0,5
16,"post",2.5,5
17,"post",0.2,5
18,"post",0,5
19,"post",1.1,5
20,"post",15.3,5
21,"post",1,5
22,"post",4.3,5
23,"post",0.6,5
1,"pre",0,6
2,"pre",0.9,6
3,"pre",0,6
4,"pre",0,6
5,"pre",0.2,6
6,"pre",0,6
7,"pre",0.4,6
8,"pre",8.4,6
9,"pre",2.3,6
10,"pre",0,6
11,"pre",0.1,6
12,"pre",1.8,6
13,"pre",0,6
14,"pre",4.6,6
15,"pre",0,6
16,"pre",2.8,6
17,"pre",0.4,6
18,"pre",0,6
19,"pre",1.6,6
20,"pre",13.8,6
21,"pre",0.9,6
22,"pre",3.4,6
23,"pre",1.9,6
1,"stim",0,6
2,"stim",0,6
3,"stim",0.1,6
4,"stim",0,6
5,"stim",0,6
6,"stim",0.1,6
7,"stim",0.1,6
8,"stim",9,6
9,"stim",2.1,6
10,"stim",0,6
11,"stim",0,6
12,"stim",0.3,6
13,"stim",0,6
14,"stim",4.5,6
15,"stim",0,6
16,"stim",1.8,6
17,"stim",0.2,6
18,"stim",0,6
19,"stim",0.1,6
20,"stim",1.4,6
21,"stim",0.4,6
22,"stim",3.2,6
23,"stim",0.3,6
1,"post",0,6
2,"post",0,6
3,"post",0.1,6
4,"post",0,6
5,"post",0.1,6
6,"post",2.1,6
7,"post",0.3,6
8,"post",9.4,6
9,"post",3.8,6
10,"post",0,6
11,"post",0,6
