"Neuron_ID","Condition","Firing_Rate","Trial"
1,"pre",39.4948184967041,1
2,"pre",56.5874290466309,1
3,"pre",20.2887320518494,1
4,"pre",17.8123726844788,1
5,"pre",67.3402091435024,1
6,"pre",19.0502395629883,1
7,"pre",39.7393665313721,1
8,"pre",19.0583017190297,1
9,"pre",13.347425142924,1
10,"pre",70.0401967366536,1
11,"pre",47.2536759376526,1
12,"pre",21.964675220091,1
13,"pre",21.8170657591386,1
14,"pre",26.4785924911499,1
15,"pre",15.9929783171502,1
16,"pre",30.0018949179814,1
17,"pre",19.9604823589325,1
18,"pre",16.733199596405,1
19,"pre",22.4900749206543,1
20,"pre",40.4056905110677,1
21,"pre",44.494499206543,1
22,"pre",17.4247388839722,1
23,"pre",38.9989128112793,1
24,"pre",18.9134178161621,1
25,"pre",18.5726724863052,1
26,"pre",14.5572973887126,1
27,"pre",13.8935609545027,1
28,"pre",12.9208297729492,1
29,"pre",12.8068584714617,1
30,"pre",14.8292636871338,1
31,"pre",23.1519112622296,1
32,"pre",20.5997502207756,1
33,"pre",18.8905264622456,1
34,"pre",24.5373115539551,1
35,"pre",30.4946729024251,1
36,"pre",71.7461013793945,1
37,"pre",31.9554775238037,1
38,"pre",16.9524503435407,1
39,"pre",NA,1
40,"pre",14.8190250396729,1
41,"pre",14.9825797080994,1
42,"pre",25.5189650577048,1
43,"pre",13.3103203773499,1
44,"pre",15.5600441826714,1
45,"pre",15.9062170791626,1
46,"pre",36.3170286145127,1
47,"pre",20.053035054888,1
48,"pre",24.8660702228546,1
49,"pre",26.3096453348796,1
50,"pre",31.9142827987671,1
51,"pre",54.6432390213013,1
52,"pre",45.1424814860026,1
53,"pre",16.5250473022461,1
54,"pre",16.97509765625,1
55,"pre",NA,1
56,"pre",33.6805237501096,1
57,"pre",15.0453310966492,1
1,"stim",45.5942192077637,1
2,"stim",45.1583237118191,1
3,"stim",22.289084593455,1
4,"stim",16.8601425886154,1
5,"stim",60.7140347407414,1
6,"stim",17.6562805175781,1
7,"stim",51.0216807452115,1
8,"stim",18.7124300479889,1
9,"stim",15.0652713775635,1
10,"stim",68.4111833011403,1
11,"stim",42.5038370768229,1
12,"stim",20.8471356630325,1
13,"stim",20.1716505050659,1
14,"stim",28.9261190241033,1
15,"stim",15.3355889106864,1
16,"stim",30.0769822438558,1
17,"stim",19.2872352600098,1
18,"stim",NA,1
19,"stim",27.2064199447632,1
20,"stim",37.2106037139893,1
21,"stim",41.6262665748596,1
22,"stim",15.3762216567993,1
23,"stim",29.963382434845,1
24,"stim",20.8195341110229,1
25,"stim",19.2893673578898,1
26,"stim",19.1781673431396,1
27,"stim",14.1174923244276,1
28,"stim",14.8662991523743,1
29,"stim",13.7599940422254,1
30,"stim",13.9330549240112,1
31,"stim",22.5555840250271,1
32,"stim",19.9197205995259,1
33,"stim",18.9103331816824,1
34,"stim",25.4126424789429,1
35,"stim",29.3519240292636,1
36,"stim",72.4208602905273,1
37,"stim",26.8799789973668,1
38,"stim",16.3114812374115,1
39,"stim",NA,1
40,"stim",15.4791107177734,1
41,"stim",16.0156146685282,1
42,"stim",25.6267568339472,1
43,"stim",14.1503486633301,1
44,"stim",14.8972079413278,1
45,"stim",16.3698356628418,1
46,"stim",36.3151508393835,1
47,"stim",20.3981306711833,1
48,"stim",26.2361174992153,1
49,"stim",23.053755456751,1
50,"stim",35.3581631978353,1
51,"stim",53.7943058013916,1
52,"stim",NA,1
53,"stim",15.3049430847168,1
54,"stim",NA,1
55,"stim",27.2869434356689,1
56,"stim",29.9490260420174,1
57,"stim",13.431372833252,1
1,"post",44.2681581406366,1
2,"post",29.4839999459007,1
3,"post",20.8810151273554,1
4,"post",15.0293056106567,1
5,"post",71.17957539099,1
6,"post",17.5402782531012,1
7,"post",48.9851616148413,1
8,"post",18.6204223620921,1
9,"post",17.3653791153912,1
10,"post",69.9639774009363,1
11,"post",45.7325344532031,1
12,"post",21.9638695296595,1
13,"post",19.096175005336,1
14,"post",24.1627492103256,1
15,"post",15.0959328189041,1
16,"post",31.0183758837111,1
17,"post",18.5116643420721,1
18,"post",17.1090765488453,1
19,"post",21.4057211034438,1
20,"post",35.193265085635,1
21,"post",43.7008236534104,1
22,"post",18.3036492064192,1
23,"post",21.0994536280632,1
24,"post",21.6766923268636,1
25,"post",17.5222804269125,1
26,"post",15.4002976050744,1
27,"post",13.9465479718314,1
28,"post",14.498195707798,1
29,"post",13.7093163575276,1
30,"post",14.6805683135986,1
31,"post",21.947506420333,1
32,"post",20.6416046733588,1
33,"post",18.4398867561909,1
34,"post",26.2805497156431,1
35,"post",25.8289878432815,1
36,"post",74.8360050201416,1
37,"post",35.1833533583016,1
38,"post",15.9834204157558,1
39,"post",18.873126381322,1
40,"post",15.7711208724976,1
41,"post",16.1922467736637,1
42,"post",25.33941751221,1
43,"post",14.0594048500061,1
44,"post",15.3262610636966,1
45,"post",16.0548047086794,1
46,"post",35.7793188268488,1
47,"post",19.2557709672478,1
48,"post",22.7753724041073,1
49,"post",22.8135152550367,1
50,"post",31.9003172980415,1
51,"post",54.0084987331081,1
52,"post",42.4553888108995,1
53,"post",17.9490427970886,1
54,"post",17.8423539996147,1
55,"post",15.3126750469208,1
56,"post",32.9767995995123,1
57,"post",13.5829890215838,1
1,"pre",44.3919448852539,2
2,"pre",NA,2
3,"pre",NA,2
4,"pre",18.9164349692208,2
5,"pre",67.8033032226563,2
6,"pre",21.2575960159302,2
7,"pre",52.1548931598663,2
8,"pre",19.0583017190297,2
9,"pre",13.4545726776123,2
10,"pre",70.0401967366536,2
11,"pre",47.6650787282873,2
12,"pre",22.3262513234065,2
13,"pre",21.7545460292271,2
14,"pre",25.6668944358826,2
15,"pre",16.0595972776413,2
16,"pre",29.3080025482178,2
17,"pre",21.0286804199219,2
18,"pre",16.5347998936971,2
19,"pre",NA,2
20,"pre",41.9938354492188,2
21,"pre",45.3479397583008,2
22,"pre",17.1359718640645,2
23,"pre",36.6815128326416,2
24,"pre",NA,2
25,"pre",18.7710059483846,2
26,"pre",14.5572973887126,2
27,"pre",13.7441371917725,2
28,"pre",12.9208297729492,2
29,"pre",13.5611316729815,2
30,"pre",14.8619232177734,2
31,"pre",23.1167817498646,2
32,"pre",20.4547079053976,2
33,"pre",19.5351314544678,2
34,"pre",24.6150566736857,2
35,"pre",24.4268646240234,2
36,"pre",75.9178085327148,2
37,"pre",36.0082206726074,2
38,"pre",17.3712776184082,2
39,"pre",18.8367443084717,2
40,"pre",14.1761016845703,2
41,"pre",16.099457025528,2
42,"pre",25.3823637962341,2
43,"pre",NA,2
44,"pre",15.275284576416,2
