"Neuron_ID","Condition","Firing_Rate","Trial"
1,"pre",27.4730863571167,1
2,"pre",14.3067779541016,1
3,"pre",18.7706179618835,1
4,"pre",36.4665307362874,1
5,"pre",17.6004104614258,1
6,"pre",NA,1
7,"pre",25.8168743430794,1
8,"pre",15.4591022218977,1
9,"pre",13.0170605124497,1
10,"pre",12.5296363830566,1
11,"pre",19.1602722326914,1
12,"pre",26.6809935760498,1
13,"pre",14.9011688232422,1
14,"pre",17.2313925879342,1
15,"pre",17.2700033878935,1
16,"pre",39.5852587563651,1
17,"pre",13.7245426348278,1
18,"pre",16.0254111512799,1
19,"pre",17.842342376709,1
20,"pre",35.3328412030194,1
21,"pre",14.1916742324829,1
22,"pre",24.3663374582926,1
23,"pre",20.8342347914173,1
24,"pre",18.5515391442084,1
25,"pre",21.2073578603059,1
26,"pre",33.2952946327828,1
27,"pre",14.4614526194495,1
28,"pre",15.9394052768576,1
29,"pre",13.6756191253662,1
30,"pre",NA,1
31,"pre",23.1878749529521,1
32,"pre",46.7161631076894,1
33,"pre",NA,1
34,"pre",14.5105400681496,1
35,"pre",23.5759563446045,1
36,"pre",12.9327342293479,1
37,"pre",14.7533235549927,1
38,"pre",15.565436463607,1
39,"pre",NA,1
40,"pre",37.9139324824015,1
41,"pre",14.2512351444789,1
42,"pre",25.3574671972366,1
43,"pre",25.1428642272949,1
44,"pre",28.7634778536283,1
45,"pre",12.55844776447,1
46,"pre",21.0908074711644,1
47,"pre",38.5748881426724,1
48,"pre",26.8466251079853,1
49,"pre",12.7994588111576,1
50,"pre",NA,1
51,"pre",20.5338499508207,1
52,"pre",26.0145032973517,1
53,"pre",20.1405277252197,1
54,"pre",30.5220803022385,1
55,"pre",19.5199392188309,1
56,"pre",33.8049499957592,1
57,"pre",17.3035150457312,1
58,"pre",22.0256445307127,1
59,"pre",NA,1
60,"pre",NA,1
61,"pre",NA,1
62,"pre",16.0257461071014,1
63,"pre",40.5155621090451,1
64,"pre",13.4509299596151,1
65,"pre",21.9293745676676,1
66,"pre",13.982960837228,1
67,"pre",14.0635068893433,1
68,"pre",NA,1
69,"pre",19.9083862304688,1
70,"pre",36.8119441270828,1
71,"pre",44.4820619159275,1
72,"pre",55.2089216444227,1
73,"pre",49.6424569522633,1
74,"pre",16.2419511079788,1
75,"pre",25.3809091127836,1
76,"pre",35.5557933622791,1
77,"pre",25.3164675339409,1
78,"pre",24.9298489544843,1
79,"pre",13.5359040812442,1
80,"pre",21.6851521405307,1
81,"pre",15.8453741073608,1
82,"pre",14.6169790052018,1
83,"pre",17.1544028773452,1
84,"pre",14.7768068313599,1
85,"pre",15.50168800354,1
86,"pre",14.3751401901245,1
87,"pre",17.1097640124234,1
88,"pre",15.7926750183105,1
89,"pre",13.131245136261,1
90,"pre",21.9717116135817,1
91,"pre",16.1765683981088,1
92,"pre",29.2948466080886,1
93,"pre",17.9330480098724,1
94,"pre",NA,1
95,"pre",19.1982405592756,1
96,"pre",NA,1
97,"pre",18.7053860363207,1
98,"pre",23.8707070350647,1
99,"pre",38.4448566436768,1
100,"pre",22.2272375875445,1
101,"pre",14.1107444249667,1
102,"pre",16.369766998291,1
103,"pre",20.9134675735651,1
104,"pre",19.9343347549438,1
105,"pre",15.438892364502,1
106,"pre",15.2501782774925,1
107,"pre",25.2599213441213,1
108,"pre",26.5717746946547,1
109,"pre",25.7311258749528,1
110,"pre",14.7205504179001,1
111,"pre",17.7870082855225,1
112,"pre",16.1373935621612,1
113,"pre",15.5100264549255,1
114,"pre",41.411719918251,1
115,"pre",22.0179946196707,1
116,"pre",38.7855342050617,1
117,"pre",25.0415273030599,1
118,"pre",NA,1
119,"pre",13.585401688499,1
120,"pre",14.808654304787,1
121,"pre",13.8504232565562,1
122,"pre",NA,1
123,"pre",14.0129770162154,1
124,"pre",20.1036338806152,1
125,"pre",14.8480438264035,1
126,"pre",26.0452144847197,1
127,"pre",22.9021835327148,1
128,"pre",15.7738241195679,1
129,"pre",NA,1
130,"pre",17.1536419208233,1
131,"pre",19.6370399856567,1
132,"pre",NA,1
133,"pre",28.8452596369478,1
134,"pre",30.5723036527634,1
135,"pre",14.8690741492099,1
136,"pre",13.877779006958,1
137,"pre",18.9146652510672,1
138,"pre",14.9882344784944,1
139,"pre",12.8032999038696,1
140,"pre",30.3203783222273,1
141,"pre",15.0559282166617,1
142,"pre",18.7323438326518,1
143,"pre",12.941782951355,1
144,"pre",33.6692335340712,1
145,"pre",48.8703987121582,1
146,"pre",15.5953297857511,1
147,"pre",33.6138232736027,1
148,"pre",50.8391065979004,1
149,"pre",24.5770030150542,1
150,"pre",33.1162084851946,1
151,"pre",16.8670219167074,1
152,"pre",19.8454112794664,1
153,"pre",17.8777998798298,1
154,"pre",15.6129852930705,1
155,"pre",21.0134936014811,1
156,"pre",31.2532320022583,1
157,"pre",25.2102512041728,1
158,"pre",20.9162958198124,1
159,"pre",22.7499078114827,1
160,"pre",23.5159506797791,1
161,"pre",19.0182470552849,1
162,"pre",11.1728555891249,1
163,"pre",NA,1
164,"pre",20.0452896702674,1
165,"pre",16.5791590511799,1
166,"pre",13.8686985969543,1
167,"pre",19.6553058624268,1
168,"pre",NA,1
169,"pre",21.9544071309707,1
170,"pre",15.9700195546053,1
171,"pre",17.7579968969027,1
172,"pre",15.0532643795013,1
173,"pre",21.7604737532766,1
174,"pre",15.6805676937103,1
175,"pre",NA,1
176,"pre",21.1314853429794,1
177,"pre",27.3357428037203,1
178,"pre",14.2590605417887,1
179,"pre",13.3533144430681,1
180,"pre",33.1313201586405,1
181,"pre",23.2151638710335,1
182,"pre",23.4023597941679,1
183,"pre",11.2327301661174,1
184,"pre",23.4130867004395,1
185,"pre",14.0673060417175,1
186,"pre",26.7342412471771,1
187,"pre",13.437009249648,1
188,"pre",14.7818907631768,1
189,"pre",21.3803007520478,1
190,"pre",12.6217767170497,1
191,"pre",25.3844473058527,1
192,"pre",15.8856752048839,1
193,"pre",15.9503140979343,1
194,"pre",13.4197335865187,1
195,"pre",17.9446290016174,1
196,"pre",14.0623806023303,1
197,"pre",15.232117886446,1
198,"pre",27.2115182142991,1
199,"pre",18.7283272009629,1
200,"pre",12.0989412069321,1
201,"pre",27.3189960479736,1
202,"pre",23.2985837266252,1
203,"pre",30.2391529457242,1
204,"pre",13.9556885957718,1
205,"pre",13.7327293753624,1
206,"pre",15.296016727175,1
207,"pre",21.5372641483943,1
208,"pre",13.167731319155,1
209,"pre",14.7446882850245,1
210,"pre",14.4174695014954,1
211,"pre",20.773380279541,1
212,"pre",29.1684580763725,1
213,"pre",21.5033269458347,1
214,"pre",15.5377157867932,1
215,"pre",NA,1
216,"pre",23.6124072930752,1
217,"pre",16.9243478678694,1
218,"pre",15.0117082595825,1
219,"pre",19.0669477519704,1
220,"pre",13.5088014602661,1
221,"pre",18.8881057029547,1
222,"pre",16.7097528859189,1
223,"pre",12.0166772206624,1
224,"pre",11.893105506897,1
225,"pre",11.8341374397278,1
226,"pre",12.4378967285156,1
227,"pre",11.911801815033,1
228,"pre",12.5948275275852,1
1,"stim",27.5992815835135,1
2,"stim",15.8347501754761,1
3,"stim",13.7603409290314,1
4,"stim",37.8844832218055,1
5,"stim",20.4031953811646,1
6,"stim",24.7929935455322,1
7,"stim",26.9547441731329,1
8,"stim",14.669538974762,1
9,"stim",13.0827390352885,1
10,"stim",14.7495374679565,1
11,"stim",17.5023835445273,1
12,"stim",25.8803001403809,1
13,"stim",13.3795190811157,1
14,"stim",16.9332130872286,1
15,"stim",17.0618450858376,1
16,"stim",40.8432633972168,1
17,"stim",14.4899448625969,1
18,"stim",15.5134935486183,1
19,"stim",NA,1
20,"stim",35.7535313271187,1
21,"stim",14.9764938354492,1
22,"stim",23.2248819768429,1
23,"stim",20.0205950737,1
24,"stim",18.3230969292777,1
25,"stim",21.3503829301006,1
26,"stim",32.2369758236793,1
27,"stim",14.0993400739587,1
28,"stim",15.2516532435137,1
29,"stim",NA,1
30,"stim",17.6271553039551,1
31,"stim",23.7671736786046,1
32,"stim",47.5203533172607,1
33,"stim",NA,1
34,"stim",14.8117245286703,1
35,"stim",23.2426891326904,1
36,"stim",13.1660276843655,1
37,"stim",13.9981644948324,1
38,"stim",14.5814824104309,1
39,"stim",NA,1
40,"stim",39.9430184936523,1
41,"stim",13.8439687645954,1
42,"stim",26.6877350277371,1
43,"stim",20.2097449233567,1
44,"stim",28.9072374999523,1
45,"stim",13.1477331047627,1
46,"stim",21.4229322910309,1
47,"stim",38.1251360575358,1
48,"stim",25.9411372432002,1
49,"stim",13.0826948215435,1
50,"stim",33.8026161193848,1
51,"stim",21.3018516208815,1
52,"stim",25.8515315055847,1
53,"stim",26.2497814042228,1
54,"stim",32.1118014199393,1
55,"stim",20.0319179873313,1
56,"stim",34.3754596455892,1
57,"stim",17.6977109042081,1
58,"stim",21.4848996867304,1
59,"stim",NA,1
60,"stim",NA,1
61,"stim",15.8075761795044,1
62,"stim",14.5288688219511,1
63,"stim",42.01210009257,1
64,"stim",13.537935702006,1
65,"stim",22.6204134941101,1
66,"stim",14.4202682495117,1
67,"stim",13.2026529312134,1
68,"stim",NA,1
69,"stim",NA,1
70,"stim",37.0025917689006,1
71,"stim",43.3033182144165,1
72,"stim",56.1749458312988,1
73,"stim",49.1723375320435,1
74,"stim",15.7150758561634,1
75,"stim",25.7951060441824,1
76,"stim",35.5730609893799,1
77,"stim",25.1291415603073,1
78,"stim",26.2470741271973,1
79,"stim",13.7300422687342,1
80,"stim",23.2424248123169,1
81,"stim",NA,1
82,"stim",15.0064044656425,1
83,"stim",16.6073563720869,1
84,"stim",NA,1
85,"stim",13.906614780426,1
86,"stim",13.5000562667847,1
87,"stim",17.1521566639776,1
88,"stim",15.436635017395,1
89,"stim",16.3217296600342,1
90,"stim",21.7106287765503,1
91,"stim",16.5559438977923,1
92,"stim",26.7342020670573,1
93,"stim",16.8840780258179,1
94,"stim",NA,1
95,"stim",18.5942746509205,1
96,"stim",14.4322009086609,1
97,"stim",18.6732981999715,1
98,"stim",NA,1
99,"stim",37.6121608509737,1
100,"stim",21.8904732690341,1
101,"stim",13.943503708966,1
102,"stim",16.3295932852704,1
103,"stim",21.2975220407758,1
104,"stim",NA,1
105,"stim",18.5595459938049,1
106,"stim",14.857591787974,1
107,"stim",25.7529389262199,1
108,"stim",27.3455187959491,1
109,"stim",26.3360809999354,1
110,"stim",14.9073952538627,1
111,"stim",18.679682413737,1
112,"stim",16.222147718389,1
113,"stim",NA,1
114,"stim",40.1673510869344,1
115,"stim",22.3583877384663,1
116,"stim",39.2978388014294,1
117,"stim",23.9952384403774,1
118,"stim",13.7215476036072,1
119,"stim",13.6085956538165,1
120,"stim",14.8913116060998,1
121,"stim",13.8723605895529,1
122,"stim",40.3659858703613,1
123,"stim",14.5526615579923,1
124,"stim",18.8207778930664,1
125,"stim",14.8281828895692,1
126,"stim",NA,1
127,"stim",NA,1
128,"stim",14.2110382186042,1
129,"stim",NA,1
130,"stim",16.3741036922701,1
131,"stim",19.1281626292637,1
132,"stim",NA,1
133,"stim",30.1249158603629,1
134,"stim",30.1463773923042,1
135,"stim",14.492479723008,1
136,"stim",NA,1
137,"stim",19.279476752648,1
138,"stim",15.7413272062937,1
139,"stim",12.8654985427856,1
140,"stim",29.4205583135287,1
141,"stim",14.5336214284428,1
142,"stim",17.6266074180603,1
143,"stim",NA,1
144,"stim",32.9292982737223,1
145,"stim",48.8509804407756,1
146,"stim",14.9183019927785,1
147,"stim",31.1163028081258,1
148,"stim",51.2855306772085,1
149,"stim",25.4069521427155,1
150,"stim",35.0760374069214,1
151,"stim",16.539264878919,1
152,"stim",20.0778872172038,1
153,"stim",17.8752010229862,1
154,"stim",13.6738905906677,1
155,"stim",20.5100871026516,1
156,"stim",29.805643081665,1
157,"stim",23.8959667330883,1
158,"stim",20.955141605475,1
159,"stim",23.1170859336853,1
160,"stim",24.2681834914468,1
161,"stim",18.206376185784,1
162,"stim",10.0776356379191,1
163,"stim",17.541971206665,1
164,"stim",20.192039797383,1
165,"stim",16.0397685478474,1
166,"stim",13.6820855821882,1
167,"stim",19.2967849731445,1
168,"stim",17.1334723472595,1
169,"stim",21.8780952322072,1
170,"stim",16.6422409269545,1
171,"stim",18.2190875212351,1
172,"stim",14.5132994651794,1
173,"stim",22.1134603818258,1
174,"stim",14.638157804807,1
175,"stim",NA,1
176,"stim",20.5179072649051,1
177,"stim",29.0439949353536,1
178,"stim",12.6656622886658,1
179,"stim",13.6572068035603,1
180,"stim",33.6509540557861,1
181,"stim",24.6402176013891,1
182,"stim",23.4574068069458,1
183,"stim",12.7621216340498,1
184,"stim",24.2202030181885,1
185,"stim",13.358909533574,1
186,"stim",29.2780104897239,1
187,"stim",13.0766759791844,1
188,"stim",17.3587513703566,1
189,"stim",21.4086365448801,1
190,"stim",12.2977076078716,1
191,"stim",25.9541320037842,1
192,"stim",16.1358875977366,1
193,"stim",15.8802592754364,1
194,"stim",13.4854467055377,1
195,"stim",16.586341381073,1
196,"stim",13.9905217135394,1
197,"stim",15.8420738256895,1
198,"stim",33.117959682758,1
199,"stim",21.0677625656128,1
200,"stim",11.8212089538574,1
201,"stim",29.2448949019114,1
202,"stim",21.9083656984217,1
203,"stim",29.9124318726209,1
204,"stim",12.83416112264,1
205,"stim",13.1557920244005,1
206,"stim",14.6991774194381,1
207,"stim",22.7137134552002,1
208,"stim",14.0288218420905,1
209,"stim",16.7380116326468,1
210,"stim",NA,1
211,"stim",16.6459919611613,1
212,"stim",29.3738211743972,1
213,"stim",22.0980316797892,1
214,"stim",15.6524084867057,1
215,"stim",12.9670095443726,1
216,"stim",23.5422606229782,1
217,"stim",16.7611323411648,1
218,"stim",14.4136719703674,1
219,"stim",19.1976319789886,1
220,"stim",NA,1
221,"stim",19.3598240705637,1
222,"stim",16.3261319569179,1
223,"stim",12.2584683554513,1
224,"stim",12.0685291290283,1
225,"stim",12.1453371047974,1
226,"stim",11.9914951324463,1
227,"stim",12.0327315330505,1
228,"stim",13.3668809533119,1
1,"post",26.8033482655883,1
2,"post",15.7683765888214,1
3,"post",17.1728292915919,1
4,"post",36.5903664479213,1
5,"post",17.3109548277188,1
6,"post",24.3952789128937,1
7,"post",25.9088146132265,1
8,"post",15.8136609849476,1
9,"post",13.2547124411522,1
10,"post",14.2861075958648,1
11,"post",18.0986665719663,1
12,"post",26.5370378398053,1
13,"post",15.434166035182,1
14,"post",16.3486715002535,1
15,"post",17.0552951915039,1
16,"post",41.2785270260673,1
17,"post",13.8839364776217,1
18,"post",15.5969128963023,1
19,"post",17.3181003967341,1
20,"post",36.3394910049277,1
21,"post",15.2675319009898,1
22,"post",23.0581584619369,1
23,"post",20.9306543586691,1
24,"post",19.2374277417233,1
25,"post",21.2807341017301,1
26,"post",32.4914276406169,1
27,"post",14.2099136257534,1
28,"post",15.7548570104433,1
29,"post",14.6310625227671,1
30,"post",22.5971090740628,1
31,"post",24.4254617350676,1
32,"post",47.0070990370254,1
33,"post",19.5991651941748,1
34,"post",15.5500408460433,1
35,"post",24.8615917048574,1
36,"post",13.7935624280885,1
37,"post",14.174626159668,1
38,"post",15.4842191608295,1
39,"post",52.4507208454366,1
40,"post",39.3957696181631,1
41,"post",13.7904242453752,1
42,"post",26.2314272264091,1
43,"post",21.1899840022138,1
44,"post",27.8588547385298,1
45,"post",12.7171803443882,1
46,"post",21.3622410244412,1
47,"post",38.3240706499286,1
48,"post",24.6951610634342,1
49,"post",12.4522072339014,1
50,"post",26.4688947139642,1
51,"post",19.9724023307873,1
52,"post",25.6394171962158,1
53,"post",28.6054172352569,1
54,"post",30.5651031486646,1
55,"post",20.2564999678444,1
56,"post",34.1409530526168,1
57,"post",18.0905304772696,1
58,"post",21.3215160014982,1
59,"post",42.7102029545587,1
60,"post",42.3687886289648,1
61,"post",22.1002459619559,1
62,"post",14.2039784570026,1
63,"post",41.2712611269466,1
64,"post",12.9373526379495,1
65,"post",21.9822225817892,1
66,"post",14.15510132502,1
67,"post",13.8165783130854,1
68,"post",20.2571119070053,1
69,"post",20.8907463722622,1
70,"post",36.254222765938,1
71,"post",43.26211156092,1
72,"post",52.3166144810366,1
73,"post",49.4080211712142,1
74,"post",15.6066621944403,1
75,"post",25.634849394683,1
76,"post",35.3476475924601,1
77,"post",25.551354908121,1
78,"post",24.3459025734349,1
79,"post",13.9155344428183,1
