config_name,path_to_csv,DAC_range,baud,LED_wavelength,LED_wavelength_color,led_docs_max_output_mW_200core,link_to_led_docs,fiber_core_diam_um,fiber_numerical_aperture,fiber_len_mm,verbose,ramp,ramp_time,a,b,c,x,y
UCSC Opto System A 470nm 0p35A V2,20221031T103819-ucsc-opto-system-a-470nm-0p35a-v2.csv,4095,115200,470,#00A9FF,5.4,https://www.thorlabs.com/drawings/659a15bdcd5d054e-E71963C6-F3AA-557E-D55EAEA83353DB12/M455F3-SpecSheet.pdf,200,0.22,20,False,False,0,1.3786109375220073,-0.16027192863407144,-0.027357572815423555,"[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]","[2.42326372e-05, 2.33316957e-05, 0.00013368750700000002, 0.0126861032, 0.025983054, 0.0395845418, 0.0538753629, 0.0675320553, 0.07717367409999999, 0.0889825023, 0.102641847, 0.11576149699999999, 0.13047341799999998, 0.144597099, 0.157868591, 0.171856664, 0.18589526, 0.198967478, 0.213025938, 0.226738441, 0.239725836, 0.25337605599999996, 0.26705276099999997, 0.28021037000000004, 0.29390389699999997, 0.307843031, 0.32060887299999996, 0.333407137, 0.347163936, 0.359690486, 0.372384529, 0.385933701, 0.398346223, 0.410738256, 0.42364129300000003, 0.435968861, 0.448123406, 0.46168116400000003, 0.474306376, 0.486922683, 0.499864167, 0.512540515, 0.52455283, 0.537000655, 0.54942799, 0.561728375, 0.574159436, 0.586465467, 0.598382729, 0.611038646, 0.623276399, 0.63458283, 0.6466699410000001, 0.659107696, 0.670872105, 0.682721962, 0.695162686, 0.7065245299999999, 0.71816775, 0.7300016589999999, 0.741876429, 0.7534105680000001, 0.766259327, 0.777688925, 0.789368409, 0.801405811, 0.8132485089999999, 0.824429677, 0.836370396, 0.84794627, 0.8590042130000001, 0.87062997, 0.8822003150000001, 0.893538643, 0.9050835509999999, 0.9173426659999999, 0.9277345379999999, 0.939204998, 0.950808928, 0.9614527230000001, 0.972357637, 0.9841859569999999, 0.994947273, 1.00608671, 1.01739622, 1.02844392, 1.03905797, 1.0510685400000002, 1.06197444, 1.0729727800000002, 1.08402979, 1.0948939, 1.1058906099999999, 1.1165177, 1.12752547, 1.13806932, 1.14918756, 1.15981337, 1.17052405, 1.18107675, 1.18180993]"
