config_name,path_to_csv,DAC_range,baud,LED_wavelength,LED_wavelength_color,led_docs_max_output_mW_200core,link_to_led_docs,fiber_core_diam_um,fiber_numerical_aperture,fiber_len_mm,verbose,ramp,ramp_time,a,b,c,x,y
UCSF Opto System B_Real 530nm 1A V1,20230308T140514-ucsf-opto-system-b_real-530nm-1a-v1.csv,4095,115200,530,#5EFF00,6.8,https://www.thorlabs.com/drawings/d28e9526bf7acda3-9F5C1C83-AD53-98FD-63E8BBE8A0D0615B/M530F2-SpecSheet.pdf,200,0.22,20,False,False,0,2.2702542808941986,-0.773479273684855,0.037694454068035795,"[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]","[1.3518530700000001e-06, 0.014381566, 0.0500830902, 0.0790008344, 0.10720918400000001, 0.134672722, 0.162942291, 0.18818852500000002, 0.21247861199999998, 0.238215303, 0.261678011, 0.283754634, 0.307914946, 0.33039492, 0.351677154, 0.374176016, 0.395609997, 0.415418763, 0.436405884, 0.457108952, 0.47638214900000003, 0.49649737800000004, 0.516415457, 0.534746447, 0.55382913, 0.573478057, 0.591288146, 0.609258714, 0.6283458209999999, 0.645026797, 0.6617506150000001, 0.680161756, 0.696756877, 0.713023706, 0.730465748, 0.7468747790000001, 0.762534502, 0.780036906, 0.79591031, 0.811209611, 0.8272840060000001, 0.8429515870000001, 0.857513049, 0.8729172989999999, 0.88811107, 0.902506756, 0.917597499, 0.9326370199999999, 0.946569082, 0.961227983, 0.975915988, 0.9891419899999999, 1.0030296399999998, 1.01778912, 1.03106699, 1.04448432, 1.05869817, 1.07169291, 1.08444539, 1.0980816999999998, 1.11115654, 1.12350634, 1.13762554, 1.15029351, 1.16286182, 1.17565715, 1.18820416, 1.19973905, 1.2122434599999998, 1.22460397, 1.23599579, 1.24817051, 1.26007351, 1.27140863, 1.28312735, 1.29585632, 1.3064082000000001, 1.31762307, 1.32945238, 1.3401413999999998, 1.3510094700000002, 1.36250549, 1.3731501499999998, 1.3836973799999999, 1.39478815, 1.40542327, 1.41555583, 1.4272065600000001, 1.437356, 1.44772371, 1.45805068, 1.46803109, 1.47797354, 1.48777606, 1.49786263, 1.50758831, 1.51772203, 1.5274069700000001, 1.53696758, 1.5465380899999999, 1.55686087]"
